# File written from OrientationAnalysis Version 6.5.163.1998a502a
# DateTime: ?? 8? 21 17:01:51 2022
# X_STEP: 0.333000
# Y_STEP: 0.333000
# Z_STEP: 0.000000
#
# X_MIN: 0.000000
# Y_MIN: 0.000000
# Z_MIN: 0.000000
#
# X_MAX: 48.951000
# Y_MAX: 48.951000
# Z_MAX: 0.000000
#
# X_DIM: 147
# Y_DIM: 147
# Z_DIM: 0
#
# Phase_1: 
# Symmetry_1: 62
# Features_1: 82
#
# Num_Features: 82 
#
# phi1 PHI phi2 x y z FeatureId PhaseId Symmetry rho
5.8442 0.5220 0.8803 5.8442 0.5220 0 59 1 62 4.1359e+13
5.8443 0.5214 0.8804 5.8443 0.5214 0 59 1 62 4.1359e+13
5.8435 0.5219 0.8807 5.8435 0.5219 0 59 1 62 4.1359e+13
5.8430 0.5221 0.8811 5.8430 0.5221 0 59 1 62 4.1359e+13
5.8402 0.5221 0.8839 5.8402 0.5221 0 59 1 62 4.1359e+13
5.8413 0.5231 0.8799 5.8413 0.5231 0 59 1 62 4.1359e+13
5.8443 0.5214 0.8804 5.8443 0.5214 0 59 1 62 4.1359e+13
5.8443 0.5214 0.8804 5.8443 0.5214 0 59 1 62 4.1359e+13
5.8443 0.5214 0.8804 5.8443 0.5214 0 59 1 62 4.1359e+13
5.8433 0.5215 0.8808 5.8433 0.5215 0 59 1 62 4.1359e+13
5.8531 1.9289 0.2355 5.8531 1.9289 0 67 1 62 5.2327e+13
5.8535 1.9277 0.2358 5.8535 1.9277 0 67 1 62 5.2327e+13
5.8538 1.9264 0.2353 5.8538 1.9264 0 67 1 62 5.2327e+13
5.8538 1.9264 0.2341 5.8538 1.9264 0 67 1 62 5.2327e+13
5.8532 1.9261 0.2324 5.8532 1.9261 0 67 1 62 5.2327e+13
5.8538 1.9264 0.2353 5.8538 1.9264 0 67 1 62 5.2327e+13
5.8538 1.9264 0.2353 5.8538 1.9264 0 67 1 62 5.2327e+13
5.8536 1.9262 0.2328 5.8536 1.9262 0 67 1 62 5.2327e+13
5.8540 1.9263 0.2345 5.8540 1.9263 0 67 1 62 5.2327e+13
5.8543 1.9261 0.2344 5.8543 1.9261 0 67 1 62 5.2327e+13
5.8543 1.9260 0.2341 5.8543 1.9260 0 67 1 62 5.2327e+13
5.8538 1.9264 0.2353 5.8538 1.9264 0 67 1 62 5.2327e+13
4.9346 1.2224 0.4863 4.9346 1.2224 0 24 1 62 6.9209e+13
4.9346 1.2232 0.4859 4.9346 1.2232 0 24 1 62 6.9209e+13
4.9337 1.2240 0.4844 4.9337 1.2240 0 24 1 62 6.9209e+13
4.9346 1.2224 0.4863 4.9346 1.2224 0 24 1 62 6.9209e+13
4.9334 1.2242 0.4843 4.9334 1.2242 0 24 1 62 6.9209e+13
4.9337 1.2228 0.4855 4.9337 1.2228 0 24 1 62 6.9209e+13
4.9346 1.2224 0.4863 4.9346 1.2224 0 24 1 62 6.9209e+13
4.9336 1.2222 0.4859 4.9336 1.2222 0 24 1 62 6.9209e+13
4.9329 1.2222 0.4858 4.9329 1.2222 0 24 1 62 6.9209e+13
4.9341 1.2229 0.4858 4.9341 1.2229 0 24 1 62 6.9209e+13
4.9340 1.2231 0.4858 4.9340 1.2231 0 24 1 62 6.9209e+13
4.9338 1.2233 0.4858 4.9338 1.2233 0 24 1 62 6.9209e+13
4.9346 1.2224 0.4863 4.9346 1.2224 0 24 1 62 6.9209e+13
4.9346 1.2224 0.4863 4.9346 1.2224 0 24 1 62 6.9209e+13
4.9341 1.2227 0.4874 4.9341 1.2227 0 24 1 62 6.9209e+13
4.9347 1.2226 0.4869 4.9347 1.2226 0 24 1 62 6.9209e+13
4.9348 1.2226 0.4867 4.9348 1.2226 0 24 1 62 6.9209e+13
4.9353 1.2224 0.4870 4.9353 1.2224 0 24 1 62 6.9209e+13
4.9355 1.2224 0.4870 4.9355 1.2224 0 24 1 62 6.9209e+13
4.9356 1.2213 0.4869 4.9356 1.2213 0 24 1 62 6.9209e+13
4.9351 1.2221 0.4860 4.9351 1.2221 0 24 1 62 6.9209e+13
4.9359 1.2217 0.4856 4.9359 1.2217 0 24 1 62 6.9209e+13
4.9346 1.2224 0.4863 4.9346 1.2224 0 24 1 62 6.9209e+13
4.9351 1.2221 0.4861 4.9351 1.2221 0 24 1 62 6.9209e+13
4.9358 1.2218 0.4868 4.9358 1.2218 0 24 1 62 6.9209e+13
4.9363 1.2215 0.4879 4.9363 1.2215 0 24 1 62 6.9209e+13
4.9346 1.2224 0.4863 4.9346 1.2224 0 24 1 62 6.9209e+13
4.9346 1.2224 0.4863 4.9346 1.2224 0 24 1 62 6.9209e+13
4.9346 1.2224 0.4863 4.9346 1.2224 0 24 1 62 6.9209e+13
4.9318 1.0586 0.1533 4.9318 1.0586 0 56 1 62 3.4108e+13
4.9326 1.0587 0.1520 4.9326 1.0587 0 56 1 62 3.4108e+13
4.9327 1.0591 0.1515 4.9327 1.0591 0 56 1 62 3.4108e+13
4.9318 1.0586 0.1533 4.9318 1.0586 0 56 1 62 3.4108e+13
4.9317 1.0589 0.1532 4.9317 1.0589 0 56 1 62 3.4108e+13
4.9315 1.0595 0.1515 4.9315 1.0595 0 56 1 62 3.4108e+13
4.9316 1.0587 0.1528 4.9316 1.0587 0 56 1 62 3.4108e+13
4.9316 1.0588 0.1509 4.9316 1.0588 0 56 1 62 3.4108e+13
4.9318 1.0581 0.1525 4.9318 1.0581 0 56 1 62 3.4108e+13
4.9320 1.0580 0.1515 4.9320 1.0580 0 56 1 62 3.4108e+13
4.9318 1.0586 0.1533 4.9318 1.0586 0 56 1 62 3.4108e+13
4.9317 1.0584 0.1539 4.9317 1.0584 0 56 1 62 3.4108e+13
4.9317 1.0583 0.1539 4.9317 1.0583 0 56 1 62 3.4108e+13
4.9319 1.0587 0.1537 4.9319 1.0587 0 56 1 62 3.4108e+13
4.9321 1.0591 0.1537 4.9321 1.0591 0 56 1 62 3.4108e+13
4.9318 1.0586 0.1533 4.9318 1.0586 0 56 1 62 3.4108e+13
1.3160 1.5912 0.0694 1.3160 1.5912 0 61 1 62 4.4864e+13
1.3158 1.5918 0.0695 1.3158 1.5918 0 61 1 62 4.4864e+13
1.3154 1.5923 0.0697 1.3154 1.5923 0 61 1 62 4.4864e+13
1.3132 1.5952 0.0707 1.3132 1.5952 0 61 1 62 4.4864e+13
1.2823 1.6132 0.1088 1.2823 1.6132 0 36 1 62 6.0204e+13
1.2831 1.6127 0.1092 1.2831 1.6127 0 36 1 62 6.0204e+13
1.2826 1.6131 0.1085 1.2826 1.6131 0 36 1 62 6.0204e+13
1.2825 1.6134 0.1077 1.2825 1.6134 0 36 1 62 6.0204e+13
1.2819 1.6133 0.1074 1.2819 1.6133 0 36 1 62 6.0204e+13
1.2821 1.6130 0.1059 1.2821 1.6130 0 36 1 62 6.0204e+13
1.2815 1.6130 0.1080 1.2815 1.6130 0 36 1 62 6.0204e+13
1.2815 1.6130 0.1071 1.2815 1.6130 0 36 1 62 6.0204e+13
1.2815 1.6130 0.1081 1.2815 1.6130 0 36 1 62 6.0204e+13
1.2816 1.6130 0.1090 1.2816 1.6130 0 36 1 62 6.0204e+13
1.2810 1.6133 0.1080 1.2810 1.6133 0 36 1 62 6.0204e+13
1.2799 1.6141 0.1070 1.2799 1.6141 0 36 1 62 6.0204e+13
1.2812 1.6138 0.1090 1.2812 1.6138 0 36 1 62 6.0204e+13
1.2816 1.6130 0.1090 1.2816 1.6130 0 36 1 62 6.0204e+13
1.2817 1.6136 0.1108 1.2817 1.6136 0 36 1 62 6.0204e+13
1.2816 1.6131 0.1095 1.2816 1.6131 0 36 1 62 6.0204e+13
1.2827 1.6132 0.1104 1.2827 1.6132 0 36 1 62 6.0204e+13
1.2820 1.6130 0.1100 1.2820 1.6130 0 36 1 62 6.0204e+13
1.2817 1.6130 0.1092 1.2817 1.6130 0 36 1 62 6.0204e+13
1.2812 1.6136 0.1103 1.2812 1.6136 0 36 1 62 6.0204e+13
1.2813 1.6138 0.1104 1.2813 1.6138 0 36 1 62 6.0204e+13
1.2812 1.6134 0.1096 1.2812 1.6134 0 36 1 62 6.0204e+13
1.2811 1.6131 0.1091 1.2811 1.6131 0 36 1 62 6.0204e+13
1.2802 1.6128 0.1086 1.2802 1.6128 0 36 1 62 6.0204e+13
1.2816 1.6130 0.1090 1.2816 1.6130 0 36 1 62 6.0204e+13
1.2803 1.6129 0.1077 1.2803 1.6129 0 36 1 62 6.0204e+13
1.2797 1.6132 0.1076 1.2797 1.6132 0 36 1 62 6.0204e+13
1.2808 1.6130 0.1088 1.2808 1.6130 0 36 1 62 6.0204e+13
1.2815 1.6131 0.1095 1.2815 1.6131 0 36 1 62 6.0204e+13
1.2814 1.6130 0.1091 1.2814 1.6130 0 36 1 62 6.0204e+13
1.2816 1.6130 0.1090 1.2816 1.6130 0 36 1 62 6.0204e+13
1.2816 1.6130 0.1090 1.2816 1.6130 0 36 1 62 6.0204e+13
1.2816 1.6130 0.1090 1.2816 1.6130 0 36 1 62 6.0204e+13
1.2215 1.6009 0.0683 1.2215 1.6009 0 3 1 62 5.1451e+13
1.2205 1.6013 0.0692 1.2205 1.6013 0 3 1 62 5.1451e+13
1.2198 1.6003 0.0691 1.2198 1.6003 0 3 1 62 5.1451e+13
1.2191 1.6003 0.0699 1.2191 1.6003 0 3 1 62 5.1451e+13
1.2190 1.6008 0.0684 1.2190 1.6008 0 3 1 62 5.1451e+13
1.2174 1.5992 0.0700 1.2174 1.5992 0 3 1 62 5.1451e+13
1.2183 1.6001 0.0696 1.2183 1.6001 0 3 1 62 5.1451e+13
1.2190 1.6008 0.0684 1.2190 1.6008 0 3 1 62 5.1451e+13
1.2190 1.6008 0.0684 1.2190 1.6008 0 3 1 62 5.1451e+13
1.2187 1.6014 0.0686 1.2187 1.6014 0 3 1 62 5.1451e+13
1.2181 1.6014 0.0689 1.2181 1.6014 0 3 1 62 5.1451e+13
1.2185 1.6009 0.0686 1.2185 1.6009 0 3 1 62 5.1451e+13
1.2189 1.6011 0.0691 1.2189 1.6011 0 3 1 62 5.1451e+13
1.2192 1.6016 0.0694 1.2192 1.6016 0 3 1 62 5.1451e+13
1.2192 1.6010 0.0685 1.2192 1.6010 0 3 1 62 5.1451e+13
1.2203 1.6019 0.0688 1.2203 1.6019 0 3 1 62 5.1451e+13
1.2190 1.6008 0.0684 1.2190 1.6008 0 3 1 62 5.1451e+13
1.2190 1.6008 0.0684 1.2190 1.6008 0 3 1 62 5.1451e+13
1.2187 1.6005 0.0698 1.2187 1.6005 0 3 1 62 5.1451e+13
1.2186 1.6005 0.0691 1.2186 1.6005 0 3 1 62 5.1451e+13
1.2190 1.6008 0.0684 1.2190 1.6008 0 3 1 62 5.1451e+13
1.2187 1.6004 0.0689 1.2187 1.6004 0 3 1 62 5.1451e+13
1.2190 1.6008 0.0684 1.2190 1.6008 0 3 1 62 5.1451e+13
1.2192 1.6005 0.0673 1.2192 1.6005 0 3 1 62 5.1451e+13
1.2190 1.6008 0.0684 1.2190 1.6008 0 3 1 62 5.1451e+13
1.2189 1.6003 0.0656 1.2189 1.6003 0 3 1 62 5.1451e+13
1.2190 1.6008 0.0684 1.2190 1.6008 0 3 1 62 5.1451e+13
1.2183 1.6002 0.0660 1.2183 1.6002 0 3 1 62 5.1451e+13
1.2187 1.6007 0.0673 1.2187 1.6007 0 3 1 62 5.1451e+13
1.2184 1.6006 0.0662 1.2184 1.6006 0 3 1 62 5.1451e+13
1.2190 1.6008 0.0684 1.2190 1.6008 0 3 1 62 5.1451e+13
1.2183 1.6004 0.0673 1.2183 1.6004 0 3 1 62 5.1451e+13
1.2187 1.6007 0.0678 1.2187 1.6007 0 3 1 62 5.1451e+13
1.2190 1.6008 0.0684 1.2190 1.6008 0 3 1 62 5.1451e+13
5.8443 0.5214 0.8804 5.8443 0.5214 0 59 1 62 4.1359e+13
5.8437 0.5214 0.8808 5.8437 0.5214 0 59 1 62 4.1359e+13
5.8443 0.5214 0.8804 5.8443 0.5214 0 59 1 62 4.1359e+13
5.8416 0.5215 0.8825 5.8416 0.5215 0 59 1 62 4.1359e+13
5.8415 0.5217 0.8823 5.8415 0.5217 0 59 1 62 4.1359e+13
5.8431 0.5216 0.8811 5.8431 0.5216 0 59 1 62 4.1359e+13
5.8432 0.5215 0.8809 5.8432 0.5215 0 59 1 62 4.1359e+13
5.8443 0.5214 0.8804 5.8443 0.5214 0 59 1 62 4.1359e+13
5.8443 0.5220 0.8802 5.8443 0.5220 0 59 1 62 4.1359e+13
5.8441 0.5222 0.8808 5.8441 0.5222 0 59 1 62 4.1359e+13
5.8441 0.5219 0.8804 5.8441 0.5219 0 59 1 62 4.1359e+13
5.8435 0.5219 0.8807 5.8435 0.5219 0 59 1 62 4.1359e+13
5.8430 0.5221 0.8811 5.8430 0.5221 0 59 1 62 4.1359e+13
5.8443 0.5220 0.8798 5.8443 0.5220 0 59 1 62 4.1359e+13
5.8443 0.5214 0.8804 5.8443 0.5214 0 59 1 62 4.1359e+13
5.8434 0.5220 0.8798 5.8434 0.5220 0 59 1 62 4.1359e+13
5.8439 0.5227 0.8778 5.8439 0.5227 0 59 1 62 4.1359e+13
5.8436 0.5216 0.8801 5.8436 0.5216 0 59 1 62 4.1359e+13
5.8438 0.5215 0.8807 5.8438 0.5215 0 59 1 62 4.1359e+13
5.8531 1.9289 0.2355 5.8531 1.9289 0 67 1 62 5.2327e+13
5.8538 1.9264 0.2353 5.8538 1.9264 0 67 1 62 5.2327e+13
5.8533 1.9268 0.2334 5.8533 1.9268 0 67 1 62 5.2327e+13
5.8538 1.9264 0.2341 5.8538 1.9264 0 67 1 62 5.2327e+13
5.8532 1.9261 0.2324 5.8532 1.9261 0 67 1 62 5.2327e+13
5.8538 1.9265 0.2339 5.8538 1.9265 0 67 1 62 5.2327e+13
5.8539 1.9267 0.2332 5.8539 1.9267 0 67 1 62 5.2327e+13
5.8536 1.9262 0.2328 5.8536 1.9262 0 67 1 62 5.2327e+13
5.8545 1.9268 0.2326 5.8545 1.9268 0 67 1 62 5.2327e+13
5.8538 1.9264 0.2353 5.8538 1.9264 0 67 1 62 5.2327e+13
5.8550 1.9262 0.2327 5.8550 1.9262 0 67 1 62 5.2327e+13
5.8538 1.9264 0.2353 5.8538 1.9264 0 67 1 62 5.2327e+13
4.9346 1.2232 0.4859 4.9346 1.2232 0 24 1 62 6.9209e+13
4.9346 1.2224 0.4863 4.9346 1.2224 0 24 1 62 6.9209e+13
4.9338 1.2249 0.4849 4.9338 1.2249 0 24 1 62 6.9209e+13
4.9346 1.2224 0.4863 4.9346 1.2224 0 24 1 62 6.9209e+13
4.9336 1.2238 0.4853 4.9336 1.2238 0 24 1 62 6.9209e+13
4.9346 1.2224 0.4863 4.9346 1.2224 0 24 1 62 6.9209e+13
4.9330 1.2229 0.4858 4.9330 1.2229 0 24 1 62 6.9209e+13
4.9340 1.2223 0.4862 4.9340 1.2223 0 24 1 62 6.9209e+13
4.9329 1.2222 0.4858 4.9329 1.2222 0 24 1 62 6.9209e+13
4.9346 1.2224 0.4863 4.9346 1.2224 0 24 1 62 6.9209e+13
4.9342 1.2223 0.4863 4.9342 1.2223 0 24 1 62 6.9209e+13
4.9342 1.2224 0.4861 4.9342 1.2224 0 24 1 62 6.9209e+13
4.9341 1.2225 0.4859 4.9341 1.2225 0 24 1 62 6.9209e+13
4.9345 1.2224 0.4863 4.9345 1.2224 0 24 1 62 6.9209e+13
4.9349 1.2224 0.4865 4.9349 1.2224 0 24 1 62 6.9209e+13
4.9347 1.2226 0.4869 4.9347 1.2226 0 24 1 62 6.9209e+13
4.9348 1.2227 0.4865 4.9348 1.2227 0 24 1 62 6.9209e+13
4.9353 1.2224 0.4870 4.9353 1.2224 0 24 1 62 6.9209e+13
4.9355 1.2224 0.4870 4.9355 1.2224 0 24 1 62 6.9209e+13
4.9361 1.2217 0.4863 4.9361 1.2217 0 24 1 62 6.9209e+13
4.9369 1.2215 0.4852 4.9369 1.2215 0 24 1 62 6.9209e+13
4.9359 1.2217 0.4856 4.9359 1.2217 0 24 1 62 6.9209e+13
4.9351 1.2223 0.4861 4.9351 1.2223 0 24 1 62 6.9209e+13
4.9346 1.2224 0.4863 4.9346 1.2224 0 24 1 62 6.9209e+13
4.9358 1.2218 0.4868 4.9358 1.2218 0 24 1 62 6.9209e+13
4.9362 1.2218 0.4868 4.9362 1.2218 0 24 1 62 6.9209e+13
4.9378 1.2215 0.4871 4.9378 1.2215 0 24 1 62 6.9209e+13
4.9346 1.2224 0.4863 4.9346 1.2224 0 24 1 62 6.9209e+13
4.9346 1.2224 0.4863 4.9346 1.2224 0 24 1 62 6.9209e+13
4.9318 1.0586 0.1533 4.9318 1.0586 0 56 1 62 3.4108e+13
4.9334 1.0588 0.1507 4.9334 1.0588 0 56 1 62 3.4108e+13
4.9322 1.0587 0.1527 4.9322 1.0587 0 56 1 62 3.4108e+13
4.9331 1.0593 0.1523 4.9331 1.0593 0 56 1 62 3.4108e+13
4.9318 1.0589 0.1533 4.9318 1.0589 0 56 1 62 3.4108e+13
4.9318 1.0586 0.1533 4.9318 1.0586 0 56 1 62 3.4108e+13
4.9317 1.0587 0.1534 4.9317 1.0587 0 56 1 62 3.4108e+13
4.9315 1.0580 0.1529 4.9315 1.0580 0 56 1 62 3.4108e+13
4.9318 1.0581 0.1525 4.9318 1.0581 0 56 1 62 3.4108e+13
4.9320 1.0580 0.1526 4.9320 1.0580 0 56 1 62 3.4108e+13
4.9318 1.0584 0.1536 4.9318 1.0584 0 56 1 62 3.4108e+13
4.9317 1.0583 0.1539 4.9317 1.0583 0 56 1 62 3.4108e+13
4.9316 1.0584 0.1548 4.9316 1.0584 0 56 1 62 3.4108e+13
4.9318 1.0586 0.1533 4.9318 1.0586 0 56 1 62 3.4108e+13
4.9321 1.0591 0.1537 4.9321 1.0591 0 56 1 62 3.4108e+13
4.9321 1.0589 0.1540 4.9321 1.0589 0 56 1 62 3.4108e+13
1.3160 1.5914 0.0692 1.3160 1.5914 0 61 1 62 4.4864e+13
1.3158 1.5916 0.0694 1.3158 1.5916 0 61 1 62 4.4864e+13
1.3160 1.5914 0.0692 1.3160 1.5914 0 61 1 62 4.4864e+13
1.3132 1.5952 0.0707 1.3132 1.5952 0 61 1 62 4.4864e+13
1.2816 1.6130 0.1090 1.2816 1.6130 0 36 1 62 6.0204e+13
1.2823 1.6131 0.1092 1.2823 1.6131 0 36 1 62 6.0204e+13
1.2826 1.6131 0.1085 1.2826 1.6131 0 36 1 62 6.0204e+13
1.2829 1.6138 0.1072 1.2829 1.6138 0 36 1 62 6.0204e+13
1.2819 1.6133 0.1074 1.2819 1.6133 0 36 1 62 6.0204e+13
1.2816 1.6130 0.1090 1.2816 1.6130 0 36 1 62 6.0204e+13
1.2816 1.6130 0.1090 1.2816 1.6130 0 36 1 62 6.0204e+13
1.2815 1.6130 0.1071 1.2815 1.6130 0 36 1 62 6.0204e+13
1.2811 1.6135 0.1063 1.2811 1.6135 0 36 1 62 6.0204e+13
1.2816 1.6130 0.1090 1.2816 1.6130 0 36 1 62 6.0204e+13
1.2806 1.6135 0.1074 1.2806 1.6135 0 36 1 62 6.0204e+13
1.2799 1.6141 0.1070 1.2799 1.6141 0 36 1 62 6.0204e+13
1.2812 1.6138 0.1090 1.2812 1.6138 0 36 1 62 6.0204e+13
1.2816 1.6130 0.1090 1.2816 1.6130 0 36 1 62 6.0204e+13
1.2817 1.6136 0.1108 1.2817 1.6136 0 36 1 62 6.0204e+13
1.2816 1.6130 0.1090 1.2816 1.6130 0 36 1 62 6.0204e+13
1.2816 1.6130 0.1090 1.2816 1.6130 0 36 1 62 6.0204e+13
1.2807 1.6134 0.1100 1.2807 1.6134 0 36 1 62 6.0204e+13
1.2816 1.6130 0.1090 1.2816 1.6130 0 36 1 62 6.0204e+13
1.2813 1.6131 0.1092 1.2813 1.6131 0 36 1 62 6.0204e+13
1.2813 1.6138 0.1104 1.2813 1.6138 0 36 1 62 6.0204e+13
1.2806 1.6135 0.1099 1.2806 1.6135 0 36 1 62 6.0204e+13
1.2811 1.6131 0.1091 1.2811 1.6131 0 36 1 62 6.0204e+13
1.2802 1.6128 0.1086 1.2802 1.6128 0 36 1 62 6.0204e+13
1.2811 1.6131 0.1086 1.2811 1.6131 0 36 1 62 6.0204e+13
1.2803 1.6129 0.1077 1.2803 1.6129 0 36 1 62 6.0204e+13
1.2809 1.6131 0.1091 1.2809 1.6131 0 36 1 62 6.0204e+13
1.2808 1.6130 0.1088 1.2808 1.6130 0 36 1 62 6.0204e+13
1.2814 1.6133 0.1108 1.2814 1.6133 0 36 1 62 6.0204e+13
1.2814 1.6130 0.1091 1.2814 1.6130 0 36 1 62 6.0204e+13
1.2816 1.6130 0.1090 1.2816 1.6130 0 36 1 62 6.0204e+13
1.2816 1.6130 0.1090 1.2816 1.6130 0 36 1 62 6.0204e+13
1.2226 1.6016 0.0685 1.2226 1.6016 0 3 1 62 5.1451e+13
1.2190 1.6008 0.0684 1.2190 1.6008 0 3 1 62 5.1451e+13
1.2205 1.6013 0.0692 1.2205 1.6013 0 3 1 62 5.1451e+13
1.2198 1.6003 0.0691 1.2198 1.6003 0 3 1 62 5.1451e+13
1.2191 1.6003 0.0699 1.2191 1.6003 0 3 1 62 5.1451e+13
1.2179 1.5999 0.0706 1.2179 1.5999 0 3 1 62 5.1451e+13
1.2174 1.5992 0.0700 1.2174 1.5992 0 3 1 62 5.1451e+13
1.2190 1.6008 0.0684 1.2190 1.6008 0 3 1 62 5.1451e+13
1.2167 1.6006 0.0688 1.2167 1.6006 0 3 1 62 5.1451e+13
1.2190 1.6008 0.0684 1.2190 1.6008 0 3 1 62 5.1451e+13
1.2187 1.6014 0.0686 1.2187 1.6014 0 3 1 62 5.1451e+13
1.2181 1.6014 0.0689 1.2181 1.6014 0 3 1 62 5.1451e+13
1.2186 1.6009 0.0685 1.2186 1.6009 0 3 1 62 5.1451e+13
1.2190 1.6009 0.0687 1.2190 1.6009 0 3 1 62 5.1451e+13
1.2193 1.6009 0.0684 1.2193 1.6009 0 3 1 62 5.1451e+13
1.2192 1.6010 0.0685 1.2192 1.6010 0 3 1 62 5.1451e+13
1.2190 1.6008 0.0684 1.2190 1.6008 0 3 1 62 5.1451e+13
1.2186 1.6011 0.0688 1.2186 1.6011 0 3 1 62 5.1451e+13
1.2180 1.6010 0.0694 1.2180 1.6010 0 3 1 62 5.1451e+13
1.2176 1.6010 0.0702 1.2176 1.6010 0 3 1 62 5.1451e+13
1.2186 1.6005 0.0691 1.2186 1.6005 0 3 1 62 5.1451e+13
1.2188 1.6008 0.0688 1.2188 1.6008 0 3 1 62 5.1451e+13
1.2187 1.6004 0.0689 1.2187 1.6004 0 3 1 62 5.1451e+13
1.2190 1.6008 0.0684 1.2190 1.6008 0 3 1 62 5.1451e+13
1.2188 1.6006 0.0676 1.2188 1.6006 0 3 1 62 5.1451e+13
1.2187 1.6007 0.0665 1.2187 1.6007 0 3 1 62 5.1451e+13
1.2189 1.6003 0.0656 1.2189 1.6003 0 3 1 62 5.1451e+13
1.2191 1.6007 0.0672 1.2191 1.6007 0 3 1 62 5.1451e+13
1.2186 1.6005 0.0664 1.2186 1.6005 0 3 1 62 5.1451e+13
1.2187 1.6007 0.0673 1.2187 1.6007 0 3 1 62 5.1451e+13
1.2184 1.6006 0.0662 1.2184 1.6006 0 3 1 62 5.1451e+13
1.2192 1.6005 0.0660 1.2192 1.6005 0 3 1 62 5.1451e+13
1.2183 1.6004 0.0673 1.2183 1.6004 0 3 1 62 5.1451e+13
1.2189 1.6007 0.0668 1.2189 1.6007 0 3 1 62 5.1451e+13
1.2182 1.6007 0.0655 1.2182 1.6007 0 3 1 62 5.1451e+13
5.8443 0.5214 0.8804 5.8443 0.5214 0 59 1 62 4.1359e+13
5.8443 0.5214 0.8804 5.8443 0.5214 0 59 1 62 4.1359e+13
5.8443 0.5214 0.8804 5.8443 0.5214 0 59 1 62 4.1359e+13
5.8416 0.5215 0.8825 5.8416 0.5215 0 59 1 62 4.1359e+13
5.8425 0.5211 0.8805 5.8425 0.5211 0 59 1 62 4.1359e+13
5.8429 0.5211 0.8807 5.8429 0.5211 0 59 1 62 4.1359e+13
5.8432 0.5215 0.8809 5.8432 0.5215 0 59 1 62 4.1359e+13
5.8443 0.5214 0.8804 5.8443 0.5214 0 59 1 62 4.1359e+13
5.8443 0.5220 0.8802 5.8443 0.5220 0 59 1 62 4.1359e+13
5.8441 0.5222 0.8808 5.8441 0.5222 0 59 1 62 4.1359e+13
5.8444 0.5225 0.8803 5.8444 0.5225 0 59 1 62 4.1359e+13
5.8446 0.5223 0.8799 5.8446 0.5223 0 59 1 62 4.1359e+13
5.8427 0.5226 0.8809 5.8427 0.5226 0 59 1 62 4.1359e+13
5.8444 0.5216 0.8801 5.8444 0.5216 0 59 1 62 4.1359e+13
5.8443 0.5235 0.8778 5.8443 0.5235 0 59 1 62 4.1359e+13
5.8443 0.5214 0.8804 5.8443 0.5214 0 59 1 62 4.1359e+13
5.8439 0.5227 0.8778 5.8439 0.5227 0 59 1 62 4.1359e+13
5.8443 0.5217 0.8803 5.8443 0.5217 0 59 1 62 4.1359e+13
5.8440 0.5219 0.8809 5.8440 0.5219 0 59 1 62 4.1359e+13
5.8434 0.5212 0.8844 5.8434 0.5212 0 59 1 62 4.1359e+13
5.8443 0.5214 0.8804 5.8443 0.5214 0 59 1 62 4.1359e+13
5.8533 1.9268 0.2334 5.8533 1.9268 0 67 1 62 5.2327e+13
5.8538 1.9264 0.2341 5.8538 1.9264 0 67 1 62 5.2327e+13
5.8541 1.9264 0.2340 5.8541 1.9264 0 67 1 62 5.2327e+13
5.8538 1.9265 0.2347 5.8538 1.9265 0 67 1 62 5.2327e+13
5.8539 1.9267 0.2332 5.8539 1.9267 0 67 1 62 5.2327e+13
5.8539 1.9268 0.2336 5.8539 1.9268 0 67 1 62 5.2327e+13
5.8545 1.9268 0.2326 5.8545 1.9268 0 67 1 62 5.2327e+13
5.8544 1.9269 0.2325 5.8544 1.9269 0 67 1 62 5.2327e+13
5.8542 1.9265 0.2341 5.8542 1.9265 0 67 1 62 5.2327e+13
5.8540 1.9264 0.2346 5.8540 1.9264 0 67 1 62 5.2327e+13
4.7124 0.0000 0.0000 4.7124 0.0000 0 38 1 62 7.3157e+12
4.9342 1.2232 0.4859 4.9342 1.2232 0 24 1 62 6.9209e+13
4.9338 1.2249 0.4849 4.9338 1.2249 0 24 1 62 6.9209e+13
4.9342 1.2231 0.4859 4.9342 1.2231 0 24 1 62 6.9209e+13
4.9341 1.2232 0.4857 4.9341 1.2232 0 24 1 62 6.9209e+13
4.9343 1.2226 0.4861 4.9343 1.2226 0 24 1 62 6.9209e+13
4.9330 1.2229 0.4858 4.9330 1.2229 0 24 1 62 6.9209e+13
4.9340 1.2223 0.4864 4.9340 1.2223 0 24 1 62 6.9209e+13
4.9329 1.2222 0.4858 4.9329 1.2222 0 24 1 62 6.9209e+13
4.9339 1.2222 0.4865 4.9339 1.2222 0 24 1 62 6.9209e+13
4.9342 1.2224 0.4863 4.9342 1.2224 0 24 1 62 6.9209e+13
4.9343 1.2224 0.4862 4.9343 1.2224 0 24 1 62 6.9209e+13
4.9346 1.2224 0.4863 4.9346 1.2224 0 24 1 62 6.9209e+13
4.9346 1.2224 0.4863 4.9346 1.2224 0 24 1 62 6.9209e+13
4.9349 1.2224 0.4865 4.9349 1.2224 0 24 1 62 6.9209e+13
4.9349 1.2228 0.4870 4.9349 1.2228 0 24 1 62 6.9209e+13
4.9353 1.2227 0.4873 4.9353 1.2227 0 24 1 62 6.9209e+13
4.9349 1.2223 0.4866 4.9349 1.2223 0 24 1 62 6.9209e+13
