# File written from OrientationAnalysis Version 6.5.163.1998a502a
# DateTime: ?? 9? 6 11:14:22 2022
# X_STEP: 0.504000
# Y_STEP: 0.503000
# Z_STEP: 0.000000
#
# X_MIN: 0.000000
# Y_MIN: 0.000000
# Z_MIN: 0.000000
#
# X_MAX: 99.792000
# Y_MAX: 100.600006
# Z_MAX: 0.000000
#
# X_DIM: 198
# Y_DIM: 200
# Z_DIM: 0
#
# Phase_1: 
# Symmetry_1: 62
# Features_1: 62
#
# Num_Features: 62 
#
# phi1 PHI phi2 x y z FeatureId PhaseId Symmetry Rho
1.89645 1.73455 3.74315 14.868 5.2815 0 8 1 62 5.768597e+13
1.89669 1.73457 3.74531 15.372 5.2815 0 8 1 62 1.397745e+14
1.89686 1.73439 3.75043 15.876 5.2815 0 8 1 62 8.717281e+13
1.897 1.73349 3.75379 16.380001 5.2815 0 8 1 62 2.609458e+13
1.89704 1.73304 3.75446 16.884001 5.2815 0 8 1 62 5.355708e+13
1.8971 1.73224 3.75624 17.388 5.2815 0 8 1 62 4.947431e+13
1.89701 1.73205 3.75781 17.892 5.2815 0 8 1 62 4.347618e+13
1.89702 1.73239 3.75775 18.396002 5.2815 0 8 1 62 3.803975e+13
1.89677 1.73246 3.75709 18.900002 5.2815 0 8 1 62 3.575428e+13
1.89651 1.73224 3.75651 19.404001 5.2815 0 8 1 62 7.737929e+13
1.89567 1.73155 3.75455 19.908001 5.2815 0 8 1 62 9.189170e+13
1.89464 1.73117 3.75172 20.412001 5.2815 0 8 1 62 5.611572e+13
1.89433 1.73133 3.75013 20.916 5.2815 0 8 1 62 1.341079e+14
1.89421 1.73144 3.74568 21.420002 5.2815 0 8 1 62 1.332258e+14
1.89411 1.73139 3.74103 21.924002 5.2815 0 8 1 62 4.838356e+13
1.89392 1.73144 3.73943 22.428001 5.2815 0 8 1 62 1.287238e+14
1.89334 1.73151 3.73503 22.932001 5.2815 0 8 1 62 4.640597e+13
1.89302 1.73147 3.73355 23.436001 5.2815 0 8 1 62 1.542467e+14
1.89248 1.73152 3.72852 23.940001 5.2815 0 8 1 62 1.664441e+14
1.89189 1.73108 3.72279 24.444002 5.2815 0 8 1 62 7.068504e+13
1.89179 1.73076 3.72045 24.948002 5.2815 0 8 1 62 1.782004e+14
1.89141 1.73079 3.7144 25.452002 5.2815 0 8 1 62 1.286610e+14
1.89071 1.73153 3.70976 25.956001 5.2815 0 8 1 62 3.681648e+13
1.89068 1.7319 3.70884 26.460001 5.2815 0 8 1 62 5.044199e+13
1.89042 1.73257 3.70718 26.964001 5.2815 0 8 1 62 3.273293e+13
1.89031 1.73263 3.70655 27.468 5.2815 0 8 1 62 6.925482e+13
1.88928 1.7331 3.70686 27.972002 5.2815 0 8 1 62 7.532366e+13
1.88837 1.73385 3.70841 28.476002 5.2815 0 8 1 62 8.436229e+13
1.88835 1.73421 3.70903 28.980001 5.2815 0 8 1 62 1.658050e+14
1.88781 1.73584 3.7125 29.484001 5.2815 0 8 1 62 1.154215e+14
1.88686 1.73731 3.71349 29.988001 5.2815 0 8 1 62 1.678886e+14
1.88637 1.73782 3.71333 30.492001 5.2815 0 8 1 62 1.766536e+14
1.88395 1.73926 3.71145 30.996002 5.2815 0 8 1 62 1.982198e+14
1.88041 1.74058 3.70691 31.500002 5.2815 0 8 1 62 2.176549e+14
1.87904 1.74105 3.70601 32.004002 5.2815 0 8 1 62 2.083102e+14
1.87555 1.74216 3.70049 32.507999 5.2815 0 8 1 62 1.545901e+14
1.8745 1.74251 3.69803 33.012001 5.2815 0 8 1 62 2.486232e+14
1.87265 1.74393 3.6905 33.515999 5.2815 0 8 1 62 2.313057e+14
1.87234 1.74513 3.68241 34.02 5.2815 0 8 1 62 1.387385e+14
1.8724 1.7455 3.68028 34.523998 5.2815 0 8 1 62 1.694169e+14
1.87296 1.74652 3.67468 35.028 5.2815 0 8 1 62 1.616901e+14
1.87334 1.74772 3.66916 35.531998 5.2815 0 8 1 62 1.070938e+14
1.87329 1.74853 3.66766 36.035999 5.2815 0 8 1 62 1.528958e+14
1.87311 1.75001 3.66209 36.540001 5.2815 0 8 1 62 6.741494e+13
1.87273 1.7505 3.6599 37.043999 5.2815 0 8 1 62 1.657910e+14
1.87254 1.75112 3.65366 37.548 5.2815 0 8 1 62 1.522801e+14
1.87185 1.75134 3.64788 38.051998 5.2815 0 8 1 62 7.336505e+13
1.87149 1.7513 3.6459 38.556 5.2815 0 8 1 62 8.172795e+13
1.87044 1.75112 3.64322 39.060001 5.2815 0 8 1 62 4.615377e+13
1.86874 1.75094 3.64236 39.563999 5.2815 0 8 1 62 9.454920e+13
1.86866 1.75061 3.64279 40.068001 5.2815 0 8 1 62 9.421501e+13
1.86813 1.74995 3.64386 40.571999 5.2815 0 8 1 62 7.015797e+13
1.86765 1.75002 3.64394 41.076 5.2815 0 8 1 62 1.296970e+14
1.86758 1.74996 3.64511 41.579998 5.2815 0 8 1 62 5.804973e+13
1.86677 1.75081 3.64505 42.084 5.2815 0 8 1 62 6.065915e+13
1.86638 1.75117 3.64491 42.588001 5.2815 0 8 1 62 6.508160e+13
1.86516 1.75264 3.64466 43.091999 5.2815 0 8 1 62 4.826073e+13
1.86344 1.75419 3.64447 43.596001 5.2815 0 8 1 62 4.236646e+13
1.86299 1.75461 3.64469 44.099998 5.2815 0 8 1 62 5.920857e+13
1.86217 1.75531 3.64585 44.604 5.2815 0 8 1 62 5.959649e+13
1.8607 1.7559 3.64717 45.107998 5.2815 0 8 1 62 6.396212e+13
1.86019 1.75605 3.64754 45.612 5.2815 0 8 1 62 4.949805e+13
1.85757 1.75678 3.64733 46.116001 5.2815 0 8 1 62 2.576530e+13
1.85652 1.75706 3.64695 46.619999 5.2815 0 8 1 62 7.240801e+13
1.85324 1.7582 3.64498 47.124001 5.2815 0 8 1 62 1.057437e+14
1.84943 1.75993 3.64178 47.627998 5.2815 0 8 1 62 4.948705e+13
1.84818 1.76064 3.64027 48.132 5.2815 0 8 1 62 1.345582e+14
1.84484 1.76266 3.63599 48.636002 5.2815 0 8 1 62 1.041368e+14
1.84255 1.7641 3.63241 49.139999 5.2815 0 8 1 62 3.164969e+13
1.8462 1.76336 3.63529 49.644001 5.2815 0 8 1 62 8.362918e+13
1.84555 1.76307 3.63451 50.147999 5.2815 0 8 1 62 5.708293e+13
1.84024 1.76469 3.62662 50.652 5.2815 0 8 1 62 1.142742e+14
1.83879 1.76502 3.62306 51.155998 5.2815 0 8 1 62 1.213919e+14
1.83753 1.766 3.61906 51.66 5.2815 0 8 1 62 1.053632e+14
1.83732 1.7665 3.61756 52.164001 5.2815 0 8 1 62 1.074639e+14
1.8366 1.76729 3.61702 52.667999 5.2815 0 8 1 62 1.150283e+14
1.83623 1.76735 3.61958 53.172001 5.2815 0 8 1 62 1.378460e+14
1.83641 1.76722 3.62203 53.675999 5.2815 0 8 1 62 2.356068e+14
1.83725 1.76643 3.62906 54.18 5.2815 0 8 1 62 1.095078e+14
1.83743 1.76614 3.63131 54.683998 5.2815 0 8 1 62 2.889309e+14
1.83837 1.76517 3.63902 55.188 5.2815 0 8 1 62 1.576120e+14
1.83908 1.76437 3.64376 55.692001 5.2815 0 8 1 62 7.019429e+13
1.8394 1.764 3.64498 56.195999 5.2815 0 8 1 62 8.629207e+13
1.84034 1.76434 3.64685 56.700001 5.2815 0 8 1 62 4.211485e+13
1.84011 1.76591 3.64726 57.203999 5.2815 0 8 1 62 4.342068e+13
1.8399 1.76651 3.64723 57.708 5.2815 0 8 1 62 3.177714e+13
1.83892 1.76773 3.64681 58.211998 5.2815 0 8 1 62 2.686823e+13
1.83757 1.76852 3.64614 58.716 5.2815 0 8 1 62 6.215265e+13
1.83751 1.76851 3.64603 59.220001 5.2815 0 8 1 62 3.356243e+13
1.83674 1.76913 3.64638 59.723999 5.2815 0 8 1 62 3.438809e+13
1.83645 1.76957 3.64689 60.228001 5.2815 0 8 1 62 6.829853e+13
1.83635 1.77058 3.64862 60.731998 5.2815 0 8 1 62 5.515546e+13
1.83597 1.77175 3.65017 61.236 5.2815 0 8 1 62 4.038708e+13
1.83589 1.77213 3.65057 61.740002 5.2815 0 8 1 62 3.344659e+13
1.8355 1.77283 3.65109 62.243999 5.2815 0 8 1 62 1.993227e+13
1.83473 1.77329 3.65094 62.748001 5.2815 0 8 1 62 4.082669e+13
1.83456 1.77332 3.65078 63.251999 5.2815 0 8 1 62 2.112414e+13
1.83356 1.7739 3.65005 63.756001 5.2815 0 8 1 62 1.952850e+13
1.83313 1.77437 3.64974 64.260002 5.2815 0 8 1 62 3.483261e+13
1.83172 1.77546 3.64848 64.764 5.2815 0 8 1 62 3.605061e+13
1.83079 1.7768 3.64737 65.267998 5.2815 0 8 1 62 3.384948e+13
1.83082 1.77723 3.64707 65.772003 5.2815 0 8 1 62 4.339216e+13
1.83141 1.77893 3.64667 66.276001 5.2815 0 8 1 62 4.049717e+13
1.83209 1.781 3.64643 66.779999 5.2815 0 8 1 62 4.262094e+13
1.83248 1.78129 3.64633 67.283997 5.2815 0 8 1 62 3.190581e+13
1.83289 1.78225 3.64605 67.788002 5.2815 0 8 1 62 2.813433e+13
1.83276 1.78269 3.64595 68.292 5.2815 0 8 1 62 4.018888e+13
1.83264 1.78361 3.6455 68.795998 5.2815 0 8 1 62 3.599009e+13
1.83253 1.78488 3.64458 69.300003 5.2815 0 8 1 62 3.418267e+13
1.83265 1.78533 3.64412 69.804001 5.2815 0 8 1 62 4.991525e+13
1.83258 1.78622 3.64248 70.307999 5.2815 0 8 1 62 5.820623e+13
1.83237 1.78736 3.6404 70.811996 5.2815 0 8 1 62 3.808727e+13
1.83258 1.78775 3.63954 71.316002 5.2815 0 8 1 62 9.301626e+13
1.833 1.78896 3.6364 71.82 5.2815 0 8 1 62 1.172520e+14
1.83307 1.79074 3.6323 72.323997 5.2815 0 8 1 62 4.702886e+13
1.83304 1.79131 3.63107 72.828003 5.2815 0 8 1 62 1.139275e+14
1.83278 1.79401 3.62711 73.332001 5.2815 0 8 1 62 4.411079e+13
1.83261 1.79533 3.62574 73.835999 5.2815 0 8 1 62 1.287380e+14
1.83319 1.79835 3.62129 74.339996 5.2815 0 8 1 62 1.363302e+14
1.83352 1.80142 3.61657 74.844002 5.2815 0 8 1 62 5.169859e+13
1.83338 1.80235 3.6148 75.348 5.2815 0 8 1 62 1.258506e+14
1.83256 1.80458 3.61007 75.851997 5.2815 0 8 1 62 8.558025e+13
1.83017 1.80678 3.60723 76.356003 5.2815 0 8 1 62 1.147682e+14
1.82905 1.80764 3.60679 76.860001 5.2815 0 8 1 62 0.000000e+00
1.82603 1.8097 3.60643 77.363998 5.2815 0 8 1 62 0.000000e+00
2.69959 1.6753 4.06527 77.868004 5.2815 0 62 1 62 2.711645e+13
2.69997 1.67553 4.06551 78.372002 5.2815 0 62 1 62 1.079373e+13
2.69997 1.67576 4.06527 78.875999 5.2815 0 62 1 62 1.284319e+13
2.69977 1.67581 4.06502 79.379997 5.2815 0 62 1 62 3.552414e+13
2.69873 1.67601 4.06469 79.884003 5.2815 0 62 1 62 4.288712e+13
2.69814 1.67627 4.06581 80.388 5.2815 0 62 1 62 4.651129e+13
2.69833 1.6764 4.06653 80.891998 5.2815 0 62 1 62 5.638849e+13
2.6988 1.67678 4.06815 81.396004 5.2815 0 62 1 62 4.215441e+13
2.69896 1.67696 4.06882 81.900002 5.2815 0 62 1 62 6.239674e+13
2.69859 1.67787 4.06938 82.403999 5.2815 0 62 1 62 3.998349e+13
2.69817 1.6789 4.06942 82.907997 5.2815 0 62 1 62 5.161574e+13
2.69803 1.67924 4.06931 83.412003 5.2815 0 62 1 62 7.891711e+13
2.69739 1.67993 4.06795 83.916 5.2815 0 62 1 62 5.319450e+13
2.69686 1.68032 4.06692 84.419998 5.2815 0 62 1 62 6.882031e+13
2.69688 1.68035 4.06629 84.924004 5.2815 0 62 1 62 7.211502e+13
2.69663 1.68079 4.06445 85.428001 5.2815 0 62 1 62 6.357181e+13
2.6963 1.68165 4.06246 85.931999 5.2815 0 62 1 62 5.810388e+13
2.69614 1.68184 4.06158 86.435997 5.2815 0 62 1 62 5.913418e+13
2.69566 1.68236 4.05967 86.940002 5.2815 0 62 1 62 4.086508e+13
2.69538 1.68241 4.05893 87.444 5.2815 0 62 1 62 7.915412e+13
2.69449 1.68194 4.05638 87.947998 5.2815 0 62 1 62 5.244965e+13
2.69364 1.68112 4.05451 88.452003 5.2815 0 62 1 62 1.431882e+13
2.6933 1.6808 4.05421 88.956001 5.2815 0 62 1 62 1.813003e+13
2.69285 1.6804 4.0539 89.459999 5.2815 0 62 1 62 1.479595e+13
2.69304 1.68024 4.05355 89.963997 5.2815 0 62 1 62 2.258323e+13
2.69333 1.68008 4.05342 90.468002 5.2815 0 62 1 62 3.578954e+13
2.69452 1.67949 4.05267 90.972 5.2815 0 62 1 62 2.899538e+13
2.69512 1.67923 4.05206 91.475998 5.2815 0 62 1 62 5.410930e+13
2.6966 1.67883 4.05262 91.980003 5.2815 0 62 1 62 4.468263e+13
2.69727 1.67901 4.05359 92.484001 5.2815 0 62 1 62 5.841712e+13
2.69607 1.6797 4.05663 92.987999 5.2815 0 62 1 62 1.688691e+14
2.69504 1.68083 4.05952 93.491997 5.2815 0 62 1 62 2.566205e+14
2.695 1.68104 4.06731 93.996002 5.2815 0 62 1 62 1.189743e+14
2.69451 1.68166 4.07079 94.5 5.2815 0 62 1 62 3.431554e+14
2.69407 1.68338 4.08182 95.003998 5.2815 0 62 1 62 1.767036e+14
2.69407 1.68427 4.08247 95.508003 5.2815 0 62 1 62 0.000000e+00
1.73018 1.64829 3.64285 96.012001 5.2815 0 17 1 62 1.139727e+14
1.72973 1.6488 3.64121 96.515999 5.2815 0 17 1 62 1.264698e+14
1.72534 1.65139 3.63604 97.020004 5.2815 0 17 1 62 1.971692e+14
1.7229 1.65405 3.63079 97.524002 5.2815 0 17 1 62 2.218243e+14
1.71973 1.65741 3.62436 98.028 5.2815 0 17 1 62 1.851248e+14
1.71955 1.65817 3.62251 98.531998 5.2815 0 17 1 62 1.866682e+14
1.71932 1.66048 3.6192 99.036003 5.2815 0 17 1 62 1.449348e+14
1.71876 1.66167 3.61777 99.540001 5.2815 0 17 1 62 2.284425e+14
2.6635 1.48619 3.48231 0.252 5.7845 0 15 1 62 0.000000e+00
2.6409 1.15105 4.17103 0.756 5.7845 0 43 1 62 0.000000e+00
2.6458 1.15597 4.16708 1.26 5.7845 0 43 1 62 0.000000e+00
2.647 1.15762 4.16607 1.764 5.7845 0 43 1 62 0.000000e+00
2.6495 1.16218 4.16278 2.268 5.7845 0 43 1 62 0.000000e+00
2.65409 1.17033 4.15514 2.772 5.7845 0 43 1 62 0.000000e+00
2.65567 1.17232 4.15271 3.276 5.7845 0 43 1 62 0.000000e+00
2.6595 1.17976 4.1451 3.78 5.7845 0 43 1 62 0.000000e+00
2.6595 1.17976 4.1451 4.284 5.7845 0 43 1 62 0.000000e+00
2.66097 1.18289 4.14132 4.788 5.7845 0 43 1 62 0.000000e+00
1.89086 1.73495 3.70319 5.292 5.7845 0 8 1 62 0.000000e+00
1.89086 1.73495 3.70319 5.796 5.7845 0 8 1 62 1.144830e+14
1.89302 1.73482 3.70684 6.3 5.7845 0 8 1 62 9.885110e+13
1.89385 1.73489 3.70812 6.804 5.7845 0 8 1 62 7.782966e+13
1.89381 1.73492 3.70848 7.308 5.7845 0 8 1 62 8.791394e+13
1.89413 1.73454 3.70923 7.812 5.7845 0 8 1 62 9.169256e+13
1.89463 1.73431 3.70931 8.316 5.7845 0 8 1 62 8.215894e+13
1.89471 1.73369 3.70983 8.82 5.7845 0 8 1 62 9.774073e+13
1.89506 1.73313 3.70987 9.324 5.7845 0 8 1 62 1.044445e+14
1.89506 1.73327 3.70935 9.828 5.7845 0 8 1 62 8.297266e+13
1.89536 1.73245 3.70929 10.332 5.7845 0 8 1 62 8.441055e+13
1.89547 1.73226 3.70952 10.836 5.7845 0 8 1 62 6.795181e+13
1.89578 1.73235 3.71024 11.34 5.7845 0 8 1 62 8.877701e+13
1.89639 1.73205 3.71258 11.844 5.7845 0 8 1 62 1.009924e+14
1.89665 1.73262 3.71591 12.348001 5.7845 0 8 1 62 8.436771e+13
1.89634 1.73299 3.71887 12.852 5.7845 0 8 1 62 2.034015e+14
1.89597 1.73404 3.72588 13.356 5.7845 0 8 1 62 1.215335e+14
1.89575 1.73486 3.73012 13.86 5.7845 0 8 1 62 1.922092e+14
1.89587 1.73494 3.73702 14.364 5.7845 0 8 1 62 1.679776e+14
1.89617 1.73516 3.74314 14.868 5.7845 0 8 1 62 7.938789e+13
1.89631 1.7354 3.74607 15.372 5.7845 0 8 1 62 1.193685e+14
1.89661 1.73486 3.7504 15.876 5.7845 0 8 1 62 8.254946e+13
1.89669 1.73424 3.75331 16.380001 5.7845 0 8 1 62 3.574147e+13
1.89702 1.7337 3.75402 16.884001 5.7845 0 8 1 62 5.698023e+13
1.89715 1.73279 3.75559 17.388 5.7845 0 8 1 62 5.805557e+13
1.89718 1.73267 3.7562 17.892 5.7845 0 8 1 62 4.875601e+13
1.89716 1.73265 3.75678 18.396002 5.7845 0 8 1 62 8.206004e+13
1.897 1.73266 3.75618 18.900002 5.7845 0 8 1 62 7.755788e+13
1.89697 1.73245 3.75531 19.404001 5.7845 0 8 1 62 7.522530e+13
1.89599 1.73186 3.75402 19.908001 5.7845 0 8 1 62 1.116549e+14
1.89514 1.73171 3.75139 20.412001 5.7845 0 8 1 62 8.729441e+13
1.89475 1.73168 3.7495 20.916 5.7845 0 8 1 62 1.279140e+14
1.89462 1.73165 3.74551 21.420002 5.7845 0 8 1 62 1.286812e+14
1.89503 1.73168 3.7413 21.924002 5.7845 0 8 1 62 7.058765e+13
1.89464 1.73161 3.73919 22.428001 5.7845 0 8 1 62 1.180460e+14
1.89416 1.73169 3.73506 22.932001 5.7845 0 8 1 62 6.344345e+13
1.89433 1.73194 3.73309 23.436001 5.7845 0 8 1 62 1.286843e+14
1.89328 1.73176 3.72841 23.940001 5.7845 0 8 1 62 1.611602e+14
1.89294 1.73141 3.723 24.444002 5.7845 0 8 1 62 9.855738e+13
1.89293 1.73102 3.72 24.948002 5.7845 0 8 1 62 1.532410e+14
1.89214 1.73098 3.71456 25.452002 5.7845 0 8 1 62 1.157603e+14
1.89174 1.73167 3.71049 25.956001 5.7845 0 8 1 62 8.212200e+13
1.89125 1.73207 3.70935 26.460001 5.7845 0 8 1 62 1.108203e+14
1.89087 1.73273 3.70802 26.964001 5.7845 0 8 1 62 1.311877e+14
1.89091 1.73314 3.70859 27.468 5.7845 0 8 1 62 1.210915e+14
1.8895 1.73349 3.70884 27.972002 5.7845 0 8 1 62 1.785808e+14
1.88855 1.73435 3.71116 28.476002 5.7845 0 8 1 62 2.060761e+14
1.88834 1.73514 3.71364 28.980001 5.7845 0 8 1 62 1.728927e+14
1.88763 1.73643 3.71566 29.484001 5.7845 0 8 1 62 2.172654e+14
1.88646 1.73813 3.71869 29.988001 5.7845 0 8 1 62 1.848123e+14
1.88584 1.73861 3.7179 30.492001 5.7845 0 8 1 62 2.136746e+14
1.88355 1.73981 3.71529 30.996002 5.7845 0 8 1 62 2.153516e+14
1.87993 1.74133 3.71369 31.500002 5.7845 0 8 1 62 1.647902e+14
1.87822 1.74155 3.70972 32.004002 5.7845 0 8 1 62 2.658168e+14
1.87483 1.74263 3.70461 32.507999 5.7845 0 8 1 62 2.056162e+14
1.87326 1.74335 3.70213 33.012001 5.7845 0 8 1 62 3.085863e+14
1.87225 1.74448 3.69297 33.515999 5.7845 0 8 1 62 2.940199e+14
1.872 1.74592 3.68586 34.02 5.7845 0 8 1 62 2.017221e+14
1.87241 1.74644 3.68227 34.523998 5.7845 0 8 1 62 2.684612e+14
1.87306 1.74712 3.67623 35.028 5.7845 0 8 1 62 2.403615e+14
1.87376 1.74834 3.67168 35.531998 5.7845 0 8 1 62 1.561955e+14
1.87385 1.74885 3.66862 36.035999 5.7845 0 8 1 62 2.250860e+14
1.87395 1.75 3.6632 36.540001 5.7845 0 8 1 62 1.346187e+14
1.87465 1.75006 3.66046 37.043999 5.7845 0 8 1 62 2.013649e+14
1.87393 1.75059 3.6546 37.548 5.7845 0 8 1 62 1.682393e+14
1.87391 1.75049 3.64973 38.051998 5.7845 0 8 1 62 1.401886e+14
1.87391 1.75024 3.64766 38.556 5.7845 0 8 1 62 1.484829e+14
1.87226 1.75034 3.6449 39.060001 5.7845 0 8 1 62 1.675327e+14
1.87184 1.74963 3.64534 39.563999 5.7845 0 8 1 62 1.515424e+14
1.87096 1.74925 3.64527 40.068001 5.7845 0 8 1 62 1.719266e+14
1.87027 1.74868 3.64605 40.571999 5.7845 0 8 1 62 1.870547e+14
1.87104 1.74791 3.64753 41.076 5.7845 0 8 1 62 1.214003e+14
1.86946 1.74902 3.64701 41.579998 5.7845 0 8 1 62 1.503713e+14
1.86888 1.74988 3.6471 42.084 5.7845 0 8 1 62 1.130932e+14
1.86843 1.75058 3.64671 42.588001 5.7845 0 8 1 62 1.102103e+14
1.86638 1.75231 3.64563 43.091999 5.7845 0 8 1 62 1.097781e+14
1.86518 1.75372 3.64563 43.596001 5.7845 0 8 1 62 9.067248e+13
1.86437 1.75425 3.64558 44.099998 5.7845 0 8 1 62 1.133332e+14
1.86347 1.7549 3.64653 44.604 5.7845 0 8 1 62 1.235319e+14
1.86335 1.755 3.64825 45.107998 5.7845 0 8 1 62 7.415817e+13
1.86145 1.75551 3.64825 45.612 5.7845 0 8 1 62 8.193834e+13
1.85894 1.75617 3.64803 46.116001 5.7845 0 8 1 62 4.956780e+13
1.85763 1.75651 3.64731 46.619999 5.7845 0 8 1 62 9.975360e+13
1.85383 1.758 3.64468 47.124001 5.7845 0 8 1 62 1.216443e+14
1.85019 1.75971 3.64096 47.627998 5.7845 0 8 1 62 1.006220e+14
1.84796 1.76078 3.63863 48.132 5.7845 0 8 1 62 1.122425e+14
1.84483 1.76267 3.63525 48.636002 5.7845 0 8 1 62 9.125718e+13
1.84276 1.76407 3.63241 49.139999 5.7845 0 8 1 62 9.381916e+13
1.8462 1.76336 3.63529 49.644001 5.7845 0 8 1 62 1.136624e+14
1.84555 1.76307 3.63451 50.147999 5.7845 0 8 1 62 1.315019e+14
1.84127 1.76411 3.62888 50.652 5.7845 0 8 1 62 1.793504e+14
1.83932 1.76472 3.62497 51.155998 5.7845 0 8 1 62 1.976230e+14
1.8381 1.7656 3.62215 51.66 5.7845 0 8 1 62 1.934490e+14
1.8376 1.76642 3.62085 52.164001 5.7845 0 8 1 62 2.105625e+14
1.83686 1.7672 3.61974 52.667999 5.7845 0 8 1 62 3.036598e+14
1.83671 1.76728 3.62379 53.172001 5.7845 0 8 1 62 2.461680e+14
1.83685 1.76709 3.62582 53.675999 5.7845 0 8 1 62 3.554892e+14
1.83777 1.76625 3.63203 54.18 5.7845 0 8 1 62 3.059801e+14
1.839 1.76539 3.6366 54.683998 5.7845 0 8 1 62 2.454856e+14
1.83954 1.76458 3.64116 55.188 5.7845 0 8 1 62 2.389013e+14
1.8406 1.76362 3.64555 55.692001 5.7845 0 8 1 62 1.345938e+14
1.84133 1.76318 3.64651 56.195999 5.7845 0 8 1 62 1.136123e+14
1.84153 1.76389 3.64743 56.700001 5.7845 0 8 1 62 1.027326e+14
1.84196 1.7651 3.64784 57.203999 5.7845 0 8 1 62 7.136046e+13
1.84123 1.76595 3.64759 57.708 5.7845 0 8 1 62 8.193310e+13
1.84013 1.76719 3.64714 58.211998 5.7845 0 8 1 62 9.433426e+13
1.83982 1.76768 3.64683 58.716 5.7845 0 8 1 62 6.551191e+13
1.83873 1.76813 3.64643 59.220001 5.7845 0 8 1 62 8.669656e+13
1.83807 1.76869 3.64675 59.723999 5.7845 0 8 1 62 8.806660e+13
1.83805 1.76888 3.6473 60.228001 5.7845 0 8 1 62 9.045879e+13
1.83738 1.77014 3.64876 60.731998 5.7845 0 8 1 62 8.876395e+13
1.83745 1.77113 3.65022 61.236 5.7845 0 8 1 62 6.999410e+13
1.83703 1.77169 3.65069 61.740002 5.7845 0 8 1 62 7.572167e+13
1.83631 1.77241 3.65111 62.243999 5.7845 0 8 1 62 8.782851e+13
1.83596 1.77248 3.65099 62.748001 5.7845 0 8 1 62 6.551053e+13
1.83511 1.7727 3.65064 63.251999 5.7845 0 8 1 62 7.399121e+13
1.8341 1.77315 3.64991 63.756001 5.7845 0 8 1 62 7.476068e+13
1.83371 1.77318 3.64944 64.260002 5.7845 0 8 1 62 5.802669e+13
1.83229 1.77457 3.64843 64.764 5.7845 0 8 1 62 7.182429e+13
1.8317 1.77545 3.64747 65.267998 5.7845 0 8 1 62 7.843778e+13
1.83183 1.77594 3.64719 65.772003 5.7845 0 8 1 62 8.629995e+13
1.83213 1.77798 3.64678 66.276001 5.7845 0 8 1 62 9.424702e+13
1.8332 1.77944 3.64661 66.779999 5.7845 0 8 1 62 7.162498e+13
1.83338 1.78029 3.64646 67.283997 5.7845 0 8 1 62 7.769226e+13
1.8337 1.78127 3.6462 67.788002 5.7845 0 8 1 62 7.379165e+13
1.83403 1.78122 3.64612 68.292 5.7845 0 8 1 62 6.443525e+13
1.83346 1.7826 3.64568 68.795998 5.7845 0 8 1 62 7.857605e+13
1.83351 1.78356 3.6449 69.300003 5.7845 0 8 1 62 7.094407e+13
1.8336 1.7842 3.64423 69.804001 5.7845 0 8 1 62 7.287772e+13
1.83318 1.78537 3.6426 70.307999 5.7845 0 8 1 62 7.983511e+13
1.83323 1.78586 3.64076 70.811996 5.7845 0 8 1 62 6.443980e+13
1.83321 1.78662 3.63968 71.316002 5.7845 0 8 1 62 1.084436e+14
1.83349 1.78797 3.63666 71.82 5.7845 0 8 1 62 1.229320e+14
1.83392 1.78904 3.63304 72.323997 5.7845 0 8 1 62 7.474669e+13
1.83354 1.79036 3.6311 72.828003 5.7845 0 8 1 62 1.367942e+14
1.83339 1.7927 3.62728 73.332001 5.7845 0 8 1 62 9.757763e+13
1.83361 1.79387 3.62514 73.835999 5.7845 0 8 1 62 1.622039e+14
1.83383 1.79739 3.62103 74.339996 5.7845 0 8 1 62 1.669527e+14
1.83445 1.80004 3.61641 74.844002 5.7845 0 8 1 62 9.257496e+13
1.83446 1.8015 3.61385 75.348 5.7845 0 8 1 62 1.416468e+14
1.8336 1.80387 3.60949 75.851997 5.7845 0 8 1 62 1.080760e+14
1.83292 1.80537 3.60603 76.356003 5.7845 0 8 1 62 0.000000e+00
2.69859 1.67563 4.06593 76.860001 5.7845 0 62 1 62 2.210002e+13
2.69908 1.67552 4.06577 77.363998 5.7845 0 62 1 62 7.985090e+12
2.6994 1.67554 4.06593 77.868004 5.7845 0 62 1 62 1.534548e+13
2.69972 1.67564 4.06558 78.372002 5.7845 0 62 1 62 2.216973e+13
2.69954 1.67585 4.06504 78.875999 5.7845 0 62 1 62 3.134512e+13
2.69931 1.67582 4.06423 79.379997 5.7845 0 62 1 62 2.582898e+13
2.69849 1.67609 4.06401 79.884003 5.7845 0 62 1 62 5.488340e+13
2.6978 1.67658 4.06426 80.388 5.7845 0 62 1 62 6.693325e+13
2.69823 1.67665 4.06527 80.891998 5.7845 0 62 1 62 8.939516e+13
2.69863 1.67693 4.06672 81.396004 5.7845 0 62 1 62 9.933759e+13
2.69855 1.67705 4.06655 81.900002 5.7845 0 62 1 62 9.356854e+13
2.69837 1.67788 4.06788 82.403999 5.7845 0 62 1 62 1.224816e+14
2.69801 1.67884 4.06749 82.907997 5.7845 0 62 1 62 1.403178e+14
2.69809 1.67926 4.06664 83.412003 5.7845 0 62 1 62 1.297306e+14
2.69738 1.67984 4.06624 83.916 5.7845 0 62 1 62 1.606566e+14
