# File written from OrientationAnalysis Version 6.5.163.1998a502a
# DateTime: ?? 9? 13 19:16:43 2022
# X_STEP: 1.012000
# Y_STEP: 1.010000
# Z_STEP: 0.000000
#
# X_MIN: 0.000000
# Y_MIN: 0.000000
# Z_MIN: 0.000000
#
# X_MAX: 100.187996
# Y_MAX: 101.000000
# Z_MAX: 0.000000
#
# X_DIM: 99
# Y_DIM: 100
# Z_DIM: 0
#
# Phase_1: 
# Symmetry_1: 62
# Features_1: 83
#
# Num_Features: 83 
#
# phi1 PHI phi2 x y z FeatureId PhaseId Symmetry Rho
0.241204 1.8057 3.63758 74.381996 0.505 0 8 1 62 1.231348e+14
1.122284 1.67308 4.0961 75.393997 0.505 0 21 1 62 6.612244e+13
1.124404 1.67276 4.09448 76.405991 0.505 0 21 1 62 1.386390e+14
1.128024 1.6732 4.09286 77.417992 0.505 0 21 1 62 1.530345e+14
1.129084 1.67573 4.09157 78.429993 0.505 0 21 1 62 1.636821e+14
1.128614 1.67682 4.09258 79.441994 0.505 0 21 1 62 1.704679e+14
1.127344 1.67796 4.09591 80.453995 0.505 0 21 1 62 1.679056e+14
1.127564 1.67821 4.09689 81.465996 0.505 0 21 1 62 1.335835e+14
1.127894 1.67886 4.09714 82.477997 0.505 0 21 1 62 1.256877e+14
1.126794 1.6788 4.09843 83.48999 0.505 0 21 1 62 1.373072e+14
1.125764 1.67818 4.09861 84.501991 0.505 0 21 1 62 1.728138e+14
1.125844 1.67703 4.09715 85.513992 0.505 0 21 1 62 1.958338e+14
1.125404 1.6762 4.09488 86.525993 0.505 0 21 1 62 2.060889e+14
1.124184 1.67689 4.09143 87.537994 0.505 0 21 1 62 2.050552e+14
1.123444 1.67758 4.08704 88.549995 0.505 0 21 1 62 2.369961e+14
1.122934 1.67802 4.08298 89.561996 0.505 0 21 1 62 2.495784e+14
1.122394 1.67755 4.08058 90.57399 0.505 0 21 1 62 2.976698e+14
1.120694 1.67797 4.08118 91.585991 0.505 0 21 1 62 3.630907e+14
1.120834 1.679 4.08923 92.597992 0.505 0 21 1 62 6.612244e+13
1.123174 1.68043 4.11412 93.609993 0.505 0 3 1 62 2.995455e+12
1.124864 1.68235 4.14903 94.621994 0.505 0 73 1 62 2.995455e+12
1.125064 1.68384 4.18455 95.633995 0.505 0 49 1 62 2.995455e+12
1.121294 1.68515 4.21514 96.645996 0.505 0 24 1 62 2.995455e+12
1.117784 1.68544 4.23411 97.65799 0.505 0 20 1 62 1.906555e+14
1.116834 1.68562 4.24491 98.669991 0.505 0 20 1 62 7.237475e+13
1.117634 1.68664 4.24831 99.681992 0.505 0 20 1 62 4.710002e+13
1.096834 1.47593 3.44977 0.506 1.515 0 56 1 62 1.197073e+14
1.098264 1.47096 3.44241 1.518 1.515 0 56 1 62 6.093669e+13
1.098424 1.46858 3.44046 2.53 1.515 0 56 1 62 1.556126e+14
1.098734 1.46818 3.44395 3.542 1.515 0 56 1 62 1.556126e+14
1.102804 1.46782 3.45222 4.554 1.515 0 56 1 62 1.556126e+14
1.108024 1.45625 3.27825 5.566 1.515 0 51 1 62 1.218319e+14
1.113544 1.45469 3.28087 6.578 1.515 0 51 1 62 9.949139e+13
0.325254 1.72961 3.72822 7.59 1.515 0 8 1 62 1.665633e+14
0.326554 1.72708 3.73463 8.601999 1.515 0 8 1 62 1.836535e+14
0.326074 1.72537 3.73564 9.613999 1.515 0 8 1 62 1.603566e+14
0.325114 1.72392 3.7365 10.625999 1.515 0 8 1 62 1.119234e+14
0.324084 1.72386 3.7374 11.638 1.515 0 8 1 62 7.596081e+13
0.322474 1.72558 3.74011 12.649999 1.515 0 8 1 62 8.896189e+13
0.320734 1.72746 3.7442 13.661999 1.515 0 8 1 62 1.128235e+14
0.318684 1.72996 3.74927 14.673999 1.515 0 8 1 62 1.463068e+14
0.316304 1.7318 3.75585 15.685999 1.515 0 8 1 62 1.756834e+14
0.313404 1.7346 3.7647 16.698 1.515 0 8 1 62 8.742825e+13
0.313044 1.73464 3.76887 17.709999 1.515 0 8 1 62 4.437592e+13
0.312614 1.73367 3.77149 18.722 1.515 0 8 1 62 2.406488e+13
0.310304 1.73318 3.77091 19.733999 1.515 0 8 1 62 8.028755e+13
0.309354 1.73379 3.76583 20.746 1.515 0 8 1 62 1.052578e+14
0.308764 1.73463 3.75911 21.757999 1.515 0 8 1 62 1.235854e+14
0.307724 1.73425 3.75132 22.77 1.515 0 8 1 62 1.735107e+14
0.305414 1.73405 3.73977 23.782 1.515 0 8 1 62 1.466786e+14
0.304724 1.73499 3.73006 24.793999 1.515 0 8 1 62 1.430867e+14
0.303944 1.73545 3.72027 25.806 1.515 0 8 1 62 1.252297e+14
0.303174 1.73609 3.71213 26.817999 1.515 0 8 1 62 1.628532e+14
0.302174 1.73739 3.7006 27.83 1.515 0 8 1 62 1.100143e+14
0.300684 1.73882 3.69297 28.841999 1.515 0 8 1 62 1.042372e+14
0.298144 1.74056 3.68596 29.854 1.515 0 8 1 62 9.537314e+13
0.296084 1.74243 3.67962 30.865999 1.515 0 8 1 62 1.293125e+14
0.293214 1.74453 3.67031 31.878 1.515 0 8 1 62 1.261302e+14
0.291134 1.74591 3.6634 32.889999 1.515 0 8 1 62 1.189791e+14
0.288634 1.74738 3.65544 33.902 1.515 0 8 1 62 1.630111e+14
0.281664 1.75031 3.64473 34.913998 1.515 0 8 1 62 1.283509e+14
0.275494 1.75278 3.6399 35.925999 1.515 0 8 1 62 1.369468e+14
0.269814 1.75561 3.63458 36.938 1.515 0 8 1 62 1.097418e+14
0.268304 1.75693 3.62909 37.950001 1.515 0 8 1 62 1.365286e+14
0.272274 1.75786 3.62622 38.961998 1.515 0 8 1 62 7.333266e+13
0.272994 1.75896 3.62596 39.973999 1.515 0 8 1 62 4.930433e+13
0.271104 1.76056 3.62403 40.986 1.515 0 8 1 62 8.912392e+13
0.266494 1.76323 3.61975 41.997997 1.515 0 8 1 62 6.774548e+13
0.259104 1.76777 3.61717 43.009998 1.515 0 8 1 62 9.457316e+13
0.256114 1.7702 3.61991 44.021999 1.515 0 8 1 62 1.673739e+14
0.254664 1.77225 3.6264 45.034 1.515 0 8 1 62 2.104967e+14
0.254674 1.77252 3.63501 46.045998 1.515 0 8 1 62 1.924566e+14
0.256684 1.77082 3.64306 47.057999 1.515 0 8 1 62 1.027947e+14
0.256414 1.77084 3.64541 48.07 1.515 0 8 1 62 9.269191e+13
0.254834 1.77203 3.64589 49.081997 1.515 0 8 1 62 1.316013e+14
0.252534 1.7739 3.64433 50.093998 1.515 0 8 1 62 2.725121e+14
0.246774 1.77575 3.62648 51.105999 1.515 0 18 1 62 3.581738e+14
0.243804 1.77634 3.59314 52.118 1.515 0 8 1 62 3.288499e+14
0.237604 1.77945 3.57645 53.129997 1.515 0 8 1 62 2.160550e+14
0.228584 1.78505 3.57146 54.141998 1.515 0 8 1 62 9.277543e+13
0.230794 1.78579 3.57608 55.153999 1.515 0 8 1 62 2.675431e+14
0.234824 1.7855 3.59085 56.166 1.515 0 8 1 62 3.399148e+14
0.237804 1.78545 3.60885 57.177998 1.515 0 8 1 62 3.756437e+14
0.240544 1.78498 3.62894 58.189999 1.515 0 8 1 62 2.306800e+14
0.243774 1.78388 3.63627 59.202 1.515 0 8 1 62 1.481777e+14
0.246034 1.78446 3.6406 60.213997 1.515 0 8 1 62 1.356617e+14
0.246894 1.78672 3.64568 61.225998 1.515 0 8 1 62 1.908526e+14
0.249314 1.79006 3.65653 62.237999 1.515 0 8 1 62 8.519814e+13
0.249894 1.79056 3.6602 63.25 1.515 0 8 1 62 8.820848e+13
0.249754 1.7906 3.65953 64.261993 1.515 0 8 1 62 8.187452e+13
0.250374 1.79177 3.65709 65.273994 1.515 0 8 1 62 7.853561e+13
0.250574 1.79664 3.65328 66.285995 1.515 0 8 1 62 7.230335e+13
0.250304 1.79767 3.64935 67.297997 1.515 0 8 1 62 6.480559e+13
0.249354 1.79867 3.64569 68.309998 1.515 0 8 1 62 6.455983e+13
0.246394 1.80189 3.64272 69.321991 1.515 0 8 1 62 8.257835e+13
0.245464 1.80406 3.6411 70.333992 1.515 0 8 1 62 7.163117e+13
0.245084 1.80604 3.63969 71.345993 1.515 0 8 1 62 8.291845e+13
0.243984 1.80753 3.63771 72.357994 1.515 0 8 1 62 1.026495e+14
0.242684 1.80975 3.63397 73.369995 1.515 0 8 1 62 9.543871e+13
0.243314 1.80966 3.63174 74.381996 1.515 0 8 1 62 8.267683e+13
0.248034 1.80993 3.62597 75.393997 1.515 0 8 1 62 1.231348e+14
1.124324 1.67364 4.08639 76.405991 1.515 0 21 1 62 6.612244e+13
1.127294 1.67437 4.08163 77.417992 1.515 0 21 1 62 1.411188e+14
1.127794 1.67591 4.07969 78.429993 1.515 0 21 1 62 1.203877e+14
1.128184 1.67724 4.08068 79.441994 1.515 0 21 1 62 1.107522e+14
1.128164 1.67851 4.08407 80.453995 1.515 0 21 1 62 1.117872e+14
1.127744 1.67884 4.08731 81.465996 1.515 0 21 1 62 7.025932e+13
1.127834 1.67943 4.08837 82.477997 1.515 0 21 1 62 5.900044e+13
1.127444 1.67966 4.08888 83.48999 1.515 0 21 1 62 8.602489e+13
1.126514 1.67921 4.08686 84.501991 1.515 0 21 1 62 1.107061e+14
1.125684 1.67904 4.08363 85.513992 1.515 0 21 1 62 1.075586e+14
1.124824 1.67892 4.08037 86.525993 1.515 0 21 1 62 8.952718e+13
1.124054 1.67996 4.07777 87.537994 1.515 0 21 1 62 1.506331e+14
1.123774 1.67889 4.07062 88.549995 1.515 0 21 1 62 1.884225e+14
1.122854 1.67829 4.06478 89.561996 1.515 0 21 1 62 1.995605e+14
1.121804 1.67814 4.05914 90.57399 1.515 0 21 1 62 1.983186e+14
1.120484 1.67906 4.05609 91.585991 1.515 0 21 1 62 2.687619e+14
1.119924 1.68044 4.06595 92.597992 1.515 0 21 1 62 3.123435e+14
1.121404 1.68132 4.07994 93.609993 1.515 0 21 1 62 6.612244e+13
1.124184 1.6836 4.1368 94.621994 1.515 0 73 1 62 2.995455e+12
1.123874 1.68479 4.16537 95.633995 1.515 0 38 1 62 2.995455e+12
1.120704 1.68672 4.20495 96.645996 1.515 0 24 1 62 2.995455e+12
1.118454 1.68698 4.22542 97.65799 1.515 0 20 1 62 2.559249e+14
1.117314 1.68644 4.24091 98.669991 1.515 0 20 1 62 1.226908e+14
1.116814 1.68695 4.2472 99.681992 1.515 0 20 1 62 1.297731e+14
1.097754 1.47859 3.45017 0.506 2.525 0 56 1 62 2.179227e+14
1.099124 1.4742 3.44071 1.518 2.525 0 56 1 62 1.556126e+14
1.101924 1.46927 3.32467 2.53 2.525 0 16 1 62 1.414423e+14
1.103434 1.46377 3.2815 3.542 2.525 0 51 1 62 9.949139e+13
1.104724 1.45894 3.27386 4.554 2.525 0 51 1 62 7.265103e+13
1.106284 1.45495 3.27104 5.566 2.525 0 51 1 62 9.949139e+13
0.324414 1.73128 3.71737 6.578 2.525 0 8 1 62 7.818676e+13
0.325114 1.73053 3.71969 7.59 2.525 0 8 1 62 9.792150e+13
0.324064 1.72873 3.72237 8.601999 2.525 0 8 1 62 1.171417e+14
0.323284 1.72746 3.72472 9.613999 2.525 0 8 1 62 1.313424e+14
0.323174 1.7259 3.72832 10.625999 2.525 0 8 1 62 1.353144e+14
0.323494 1.72568 3.73214 11.638 2.525 0 8 1 62 1.204840e+14
0.324344 1.72657 3.73564 12.649999 2.525 0 8 1 62 7.597022e+13
0.324264 1.72815 3.73841 13.661999 2.525 0 8 1 62 7.930488e+13
0.323874 1.73006 3.74192 14.673999 2.525 0 8 1 62 1.198590e+14
0.322114 1.73127 3.74824 15.685999 2.525 0 8 1 62 2.199480e+14
0.317074 1.73369 3.76101 16.698 2.525 0 8 1 62 1.264111e+14
0.315344 1.7341 3.76799 17.709999 2.525 0 8 1 62 8.316819e+13
0.314974 1.73349 3.77193 18.722 2.525 0 8 1 62 5.860785e+13
