time,dofs,dt,gr0area,grain_tracker,run_time
0,0,0,0,2,0
1.2,29932,1.2,192.88304834348,2,11.668472506
2.16,37348,0.96,190.08214098801,2,12.613206565
3.312,37402,1.152,187.88799927371,2,13.065150872
4.6944,37186,1.3824,186.25320692183,2,14.14848685
6.35328,36534,1.65888,184.93156074547,2,14.84706736
8.343936,35994,1.990656,184.31760249758,2,15.627910365
10.334592,35778,1.990656,183.95029716725,2,16.348985433
12.7233792,35562,2.3887872,183.75242212722,2,17.08513607
15.1121664,35562,2.3887872,182.91024587134,2,17.81669896
17.5009536,35288,2.3887872,182.07469324542,2,19.353759573
19.794189312,35612,2.293235712,180.53556797096,2,24.150604067
21.6287778816,35550,1.8345885696,179.9375648239,2,28.473065773
23.4633664512,35338,1.8345885696,179.50947533591,2,29.635585057
25.2979550208,35068,1.8345885696,179.51175441995,2,30.261707552
27.49946130432,35014,2.20150628352,178.4299340979,2,31.721095041
29.70096758784,35068,2.20150628352,177.85658487675,2,32.749157822
31.90247387136,34902,2.20150628352,177.55783039338,2,33.562257243
34.10398015488,35222,2.20150628352,176.24933798531,2,34.199765699
36.3054864384,35006,2.20150628352,175.3996995006,2,34.784460572
38.947293978624,34840,2.641807540224,173.75108292562,2,35.410958323
42.117463026893,35102,3.1701690482688,172.32943963213,2,36.715915939
45.287632075162,34720,3.1701690482688,170.9019559067,2,37.628025778
48.45780112343,34496,3.1701690482688,169.79380300158,2,38.726908427
52.262003981353,33890,3.8042028579226,167.17119500725,2,39.453322991
56.066206839276,33438,3.8042028579226,163.68931577304,2,40.421866472
59.870409697198,33704,3.8042028579226,162.44957342066,2,41.809406573
63.674612555121,33588,3.8042028579226,161.53011940804,2,43.426101728
66.717974841459,32994,3.043362286338,160.9997279558,2,47.994976888
69.761337127797,33094,3.043362286338,160.77401253348,2,49.199674988
72.196026956867,33044,2.4346898290704,159.23140689968,2,50.12773532
74.630716785938,33310,2.4346898290704,156.37990799996,2,51.923456547
77.065406615008,33364,2.4346898290704,154.04865603951,2,52.88280826
79.500096444079,32986,2.4346898290704,153.34283846611,2,53.765485997
81.934786273149,33040,2.4346898290704,153.43926188324,2,56.023773369
84.369476102219,32716,2.4346898290704,152.51348317335,2,56.788450032
86.80416593129,32550,2.4346898290704,151.70025285752,2,58.048032588
89.23885576036,32438,2.4346898290704,152.03944974066,2,58.966931746
91.673545589431,32380,2.4346898290704,150.60347104534,2,60.333441089
94.108235418501,32476,2.4346898290704,150.12267593741,2,61.140367114
96.542925247572,32530,2.4346898290704,149.68327192128,2,62.485603061
99.464553042456,32638,2.9216277948845,147.80613717812,2,63.765580696
102.38618083734,32144,2.9216277948845,147.00664171635,2,64.4354524
105.19094352043,32468,2.8047626830891,146.3150878824,2,68.720477099
107.99570620352,32252,2.8047626830891,146.11292091656,2,69.260346709
111.36142142323,31928,3.365715219707,145.36926906551,2,69.87888327
114.72713664293,31712,3.365715219707,143.43436735052,2,72.223649321
118.09285186264,31226,3.365715219707,141.20160164389,2,73.424043901
121.45856708235,31604,3.365715219707,138.93496883438,2,74.914907389
124.82428230205,31658,3.365715219707,137.57741385604,2,75.887559648
128.18999752176,31172,3.365715219707,137.21692745175,2,77.611253518
131.55571274147,31060,3.365715219707,136.57761376809,2,79.013120237
134.92142796117,31006,3.365715219707,136.26759687752,2,79.84084233
138.28714318088,31006,3.365715219707,135.1937050239,2,81.04604989
141.65285840059,30682,3.365715219707,133.53550361955,2,81.857914065
145.0185736203,30574,3.365715219707,131.28577954362,2,82.887146278
148.38428884,30516,3.365715219707,129.12052798773,2,84.101265681
151.75000405971,29960,3.365715219707,127.33224912005,2,85.21272757
155.11571927942,29902,3.365715219707,124.88095361947,2,86.35006322
158.48143449912,29400,3.365715219707,122.58140768302,2,86.940055569
161.71252111004,29670,3.2310866109187,120.62263713685,2,91.211120823
164.94360772096,29990,3.2310866109187,118.1627419942,2,92.769009701
168.17469433188,29056,3.2310866109187,116.15227596782,2,93.868400419
170.15987394563,29056,1.9851796137484,114.04398907778,2,104.256823953
172.14505355938,28936,1.9851796137484,113.20530670776,2,104.870312315
174.13023317312,28558,1.9851796137484,111.88590348958,2,105.931946138
176.51244870962,28396,2.3822155364981,110.34249193217,2,106.895318875
179.37110735342,28646,2.8586586437978,108.66936816437,2,107.667646256
182.22976599722,27998,2.8586586437978,106.70966710856,2,108.345050283
185.08842464102,27944,2.8586586437978,104.8833348441,2,109.095678738
187.94708328481,27214,2.8586586437978,102.21194197833,2,109.881928275
190.80574192861,27950,2.8586586437978,100.65549207075,2,110.799828894
194.23613230117,27942,3.4303903725573,96.584328802034,2,113.622006151
196.98044459921,26426,2.7443122980459,94.619489152909,2,114.15082914
200.27361935687,26638,3.293174757655,92.539568739491,2,114.932391089
203.56679411452,26692,3.293174757655,90.479345065028,2,115.964896845
206.85996887218,26098,3.293174757655,88.986543609129,2,118.064369459
210.15314362984,25450,3.293174757655,87.176831480313,2,118.798747377
213.44631838749,25500,3.293174757655,83.641643370784,2,120.05837069
216.73949314515,24566,3.293174757655,81.634278593206,2,120.703812254
220.0326679028,24330,3.293174757655,80.18498055201,2,121.400688125
223.32584266046,24704,3.293174757655,78.02162524253,2,122.62490366
226.61901741811,24808,3.293174757655,76.248183646462,2,123.699572925
229.25355722423,24102,2.634539806124,74.487806360654,2,124.932673189
231.88809703036,24198,2.634539806124,72.894498663121,2,125.500321089
235.04954479771,24144,3.1614477673488,71.020639586327,2,127.067636901
238.21099256506,23426,3.1614477673488,68.980985475516,2,128.175908729
241.3724403324,23098,3.1614477673488,67.327790522103,2,128.843441081
244.53388809975,23202,3.1614477673488,65.973941800363,2,129.547217241
247.6953358671,22608,3.1614477673488,64.905505237001,2,130.409377595
251.48907318792,23036,3.7937373208186,64.147796286599,2,131.09630005
255.28281050874,22816,3.7937373208186,63.012792873598,2,131.913663023
259.07654782956,22708,3.7937373208186,60.234341161616,2,133.053296009
262.11153768621,22268,3.0349898566549,58.438607355908,2,133.672240601
265.14652754287,21670,3.0349898566549,56.488379772046,2,134.202600647
268.78851537085,21006,3.6419878279858,54.623726472353,2,134.801048923
272.43050319884,21530,3.6419878279858,52.673302242716,2,135.747166411
276.07249102683,21406,3.6419878279858,50.339210967844,2,136.739981664
279.71447885481,20310,3.6419878279858,48.714046227262,2,137.292603377
284.08486424839,20522,4.370385393583,47.48912200116,2,138.092341809
288.45524964198,19708,4.370385393583,45.332789105685,2,138.934050517
291.95155795684,19846,3.4963083148664,43.288540692588,2,143.311060785
294.74860460874,19460,2.7970466518931,41.763128586106,2,147.836827513
296.98624193025,19240,2.2376373215145,41.288812768088,2,148.473759825
299.22387925177,19286,2.2376373215145,40.182293972871,2,149.334948383
301.46151657328,18850,2.2376373215145,38.911511277097,2,149.873305563
303.69915389479,18688,2.2376373215145,37.520283615087,2,151.122636992
306.38431868061,17858,2.6851647858174,35.892539690043,2,151.576015213
309.60651642359,18120,3.2221977429809,34.376126258128,2,152.019307308
313.47315371517,17626,3.8666372915771,32.777038063516,2,152.699974016
316.56646354843,17352,3.0933098332616,31.910467924494,2,156.624561658
319.65977338169,17344,3.0933098332616,29.196727651454,2,158.470782876
322.1344212483,16846,2.4746478666093,27.596807838743,2,159.125676625
325.10399868823,16730,2.9695774399312,25.528639748165,2,160.12442243
328.07357612816,15588,2.9695774399312,23.936087216352,2,161.147708145
331.0431535681,15738,2.9695774399312,22.72592848401,2,161.737546614
334.01273100803,14696,2.9695774399312,21.057992102576,2,163.683200554
336.98230844796,14472,2.9695774399312,19.070864496494,2,164.602728781
339.95188588789,13704,2.9695774399312,17.55922981064,2,165.127968744
343.51537881581,13522,3.5634929279174,15.311470487607,2,166.132427395
346.36617315814,12646,2.8507943423339,13.970228530587,2,166.683884572
349.78712636894,12372,3.4209532108007,12.539971536874,2,167.926824183
353.20807957974,11982,3.4209532108007,10.599980016532,2,168.681944032
356.62903279054,11036,3.4209532108007,8.7505940428429,2,169.282392953
360.04998600134,10688,3.4209532108007,7.1587275167745,2,171.013677215
362.78674856998,9916,2.7367625686406,5.4674547756485,2,172.002539347
364.9761586249,8920,2.1894100549125,4.2564157606753,2,173.385511825
